Título de trazado: MDP,,
N.º,"Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 20462595, SEN S/N: 20462595)"
2964,2/26/2019 3:30,68.763
2965,2/26/2019 4:00,68.763
2966,2/26/2019 4:30,68.592
2967,2/26/2019 5:00,68.592
2968,2/26/2019 5:30,68.421
2969,2/26/2019 6:00,68.421
2970,2/26/2019 6:30,68.421
2971,2/26/2019 7:00,68.421
2972,2/26/2019 7:30,68.421
2973,2/26/2019 8:00,68.421
2974,2/26/2019 8:30,68.421
2975,2/26/2019 9:00,68.421
2976,2/26/2019 9:30,68.421
2977,2/26/2019 10:00,68.421
2978,2/26/2019 10:30,68.763
2979,2/26/2019 11:00,68.934
2980,2/26/2019 11:30,68.763
2981,2/26/2019 12:00,68.763
2982,2/26/2019 12:30,68.763
2983,2/26/2019 13:00,68.934
2984,2/26/2019 13:30,68.934
2985,2/26/2019 14:00,69.107
2986,2/26/2019 14:30,69.107
2987,2/26/2019 15:00,69.107
2988,2/26/2019 15:30,68.934
2989,2/26/2019 16:00,68.934
2990,2/26/2019 16:30,68.934
2991,2/26/2019 17:00,68.934
2992,2/26/2019 17:30,68.592
2993,2/26/2019 18:00,68.421
2994,2/26/2019 18:30,68.421
2995,2/26/2019 19:00,68.248
2996,2/26/2019 19:30,68.421
2997,2/26/2019 20:00,68.077
2998,2/26/2019 20:30,68.421
2999,2/26/2019 21:00,68.421
3000,2/26/2019 21:30,68.248
3001,2/26/2019 22:00,68.421
3002,2/26/2019 22:30,67.906
3003,2/26/2019 23:00,68.248
3004,2/26/2019 23:30,68.248
3005,2/27/2019 0:00,68.248
3006,2/27/2019 0:30,68.248
3007,2/27/2019 1:00,67.906
3008,2/27/2019 1:30,68.248
3009,2/27/2019 2:00,68.248
3010,2/27/2019 2:30,67.906
3011,2/27/2019 3:00,67.906
3012,2/27/2019 3:30,68.077
3013,2/27/2019 4:00,67.906
3014,2/27/2019 4:30,67.906
3015,2/27/2019 5:00,67.735
3016,2/27/2019 5:30,67.735
3017,2/27/2019 6:00,67.564
3018,2/27/2019 6:30,67.564
3019,2/27/2019 7:00,67.564
3020,2/27/2019 7:30,67.564
3021,2/27/2019 8:00,67.564
3022,2/27/2019 8:30,67.735
3023,2/27/2019 9:00,67.564
3024,2/27/2019 9:30,67.735
3025,2/27/2019 10:00,67.735
3026,2/27/2019 10:30,67.906
3027,2/27/2019 11:00,67.906
3028,2/27/2019 11:30,67.906
3029,2/27/2019 12:00,67.906
3030,2/27/2019 12:30,67.906
3031,2/27/2019 13:00,68.077
3032,2/27/2019 13:30,68.248
3033,2/27/2019 14:00,68.248
3034,2/27/2019 14:30,68.248
3035,2/27/2019 15:00,68.248
3036,2/27/2019 15:30,68.248
3037,2/27/2019 16:00,68.248
3038,2/27/2019 16:30,68.248
3039,2/27/2019 17:00,68.248
3040,2/27/2019 17:30,68.248
3041,2/27/2019 18:00,68.248
3042,2/27/2019 18:30,68.077
3043,2/27/2019 19:00,67.906
3044,2/27/2019 19:30,67.906
3045,2/27/2019 20:00,67.906
3046,2/27/2019 20:30,67.906
3047,2/27/2019 21:00,67.564
3048,2/27/2019 21:30,67.564
3049,2/27/2019 22:00,67.392
3050,2/27/2019 22:30,67.564
3051,2/27/2019 23:00,67.564
3052,2/27/2019 23:30,67.392
3053,2/28/2019 0:00,67.392
3054,2/28/2019 0:30,67.392
3055,2/28/2019 1:00,67.221
3056,2/28/2019 1:30,67.05
3057,2/28/2019 2:00,67.05
3058,2/28/2019 2:30,67.05
3059,2/28/2019 3:00,67.05
3060,2/28/2019 3:30,67.221
3061,2/28/2019 4:00,67.05
3062,2/28/2019 4:30,67.05
3063,2/28/2019 5:00,67.221
3064,2/28/2019 5:30,67.221
3065,2/28/2019 6:00,67.05
3066,2/28/2019 6:30,67.05
3067,2/28/2019 7:00,67.221
3068,2/28/2019 7:30,67.05
3069,2/28/2019 8:00,67.221
3070,2/28/2019 8:30,67.221
3071,2/28/2019 9:00,67.392
3072,2/28/2019 9:30,67.564
3073,2/28/2019 10:00,67.906
3074,2/28/2019 10:30,67.906
3075,2/28/2019 11:00,67.906
3076,2/28/2019 11:30,68.077
3077,2/28/2019 12:00,68.248
3078,2/28/2019 12:30,68.421
3079,2/28/2019 13:00,68.421
3080,2/28/2019 13:30,68.592
3081,2/28/2019 14:00,68.592
3082,2/28/2019 14:30,68.592
3083,2/28/2019 15:00,68.763
3084,2/28/2019 15:30,68.763
3085,2/28/2019 16:00,68.763
3086,2/28/2019 16:30,68.763
3087,2/28/2019 17:00,68.763
3088,2/28/2019 17:30,68.763
3089,2/28/2019 18:00,68.592
3090,2/28/2019 18:30,68.592
3091,2/28/2019 19:00,68.592
3092,2/28/2019 19:30,68.592
3093,2/28/2019 20:00,68.421
3094,2/28/2019 20:30,68.248
3095,2/28/2019 21:00,68.421
3096,2/28/2019 21:30,68.248
3097,2/28/2019 22:00,68.248
3098,2/28/2019 22:30,68.077
3099,2/28/2019 23:00,68.077
3100,2/28/2019 23:30,68.077
3101,3/1/2019 0:00,68.077
3102,3/1/2019 0:30,68.077
3103,3/1/2019 1:00,68.077
3104,3/1/2019 1:30,67.906
3105,3/1/2019 2:00,67.906
3106,3/1/2019 2:30,67.564
3107,3/1/2019 3:00,67.564
3108,3/1/2019 3:30,67.735
3109,3/1/2019 4:00,67.564
3110,3/1/2019 4:30,67.392
3111,3/1/2019 5:00,67.392
3112,3/1/2019 5:30,67.221
3113,3/1/2019 6:00,67.392
3114,3/1/2019 6:30,67.221
3115,3/1/2019 7:00,67.05
3116,3/1/2019 7:30,67.221
3117,3/1/2019 8:00,67.392
3118,3/1/2019 8:30,67.392
3119,3/1/2019 9:00,67.564
3120,3/1/2019 9:30,67.564
3121,3/1/2019 10:00,67.564
3122,3/1/2019 10:30,67.735
3123,3/1/2019 11:00,67.735
3124,3/1/2019 11:30,67.735
3125,3/1/2019 12:00,67.906
3126,3/1/2019 12:30,67.906
3127,3/1/2019 13:00,68.077
3128,3/1/2019 13:30,68.248
3129,3/1/2019 14:00,68.248
3130,3/1/2019 14:30,68.248
3131,3/1/2019 15:00,68.077
3132,3/1/2019 15:30,67.906
3133,3/1/2019 16:00,68.077
3134,3/1/2019 16:30,68.077
3135,3/1/2019 17:00,68.077
3136,3/1/2019 17:30,68.077
3137,3/1/2019 18:00,68.077
3138,3/1/2019 18:30,68.077
3139,3/1/2019 19:00,67.906
3140,3/1/2019 19:30,67.906
3141,3/1/2019 20:00,67.906
3142,3/1/2019 20:30,67.906
3143,3/1/2019 21:00,67.564
3144,3/1/2019 21:30,67.735
3145,3/1/2019 22:00,67.564
3146,3/1/2019 22:30,67.735
3147,3/1/2019 23:00,67.735
3148,3/1/2019 23:30,67.564
3149,3/2/2019 0:00,67.221
3150,3/2/2019 0:30,67.392
3151,3/2/2019 1:00,67.564
3152,3/2/2019 1:30,67.392
3153,3/2/2019 2:00,67.221
3154,3/2/2019 2:30,67.221
3155,3/2/2019 3:00,67.05
3156,3/2/2019 3:30,67.221
3157,3/2/2019 4:00,67.221
3158,3/2/2019 4:30,67.05
3159,3/2/2019 5:00,67.05
3160,3/2/2019 5:30,67.05
3161,3/2/2019 6:00,67.05
3162,3/2/2019 6:30,67.05
3163,3/2/2019 7:00,67.05
3164,3/2/2019 7:30,66.879
3165,3/2/2019 8:00,67.05
3166,3/2/2019 8:30,67.221
3167,3/2/2019 9:00,67.05
3168,3/2/2019 9:30,67.392
3169,3/2/2019 10:00,67.564
3170,3/2/2019 10:30,67.735
3171,3/2/2019 11:00,67.735
3172,3/2/2019 11:30,67.906
3173,3/2/2019 12:00,67.906
3174,3/2/2019 12:30,68.077
3175,3/2/2019 13:00,68.248
3176,3/2/2019 13:30,68.592
3177,3/2/2019 14:00,68.592
3178,3/2/2019 14:30,68.763
3179,3/2/2019 15:00,68.763
3180,3/2/2019 15:30,68.763
3181,3/2/2019 16:00,68.934
3182,3/2/2019 16:30,68.763
3183,3/2/2019 17:00,68.592
3184,3/2/2019 17:30,68.592
3185,3/2/2019 18:00,68.592
3186,3/2/2019 18:30,68.421
3187,3/2/2019 19:00,68.421
3188,3/2/2019 19:30,68.248
3189,3/2/2019 20:00,68.248
3190,3/2/2019 20:30,68.248
3191,3/2/2019 21:00,68.077
3192,3/2/2019 21:30,68.077
3193,3/2/2019 22:00,68.077
3194,3/2/2019 22:30,68.077
3195,3/2/2019 23:00,68.077
3196,3/2/2019 23:30,67.906
3197,3/3/2019 0:00,67.906
3198,3/3/2019 0:30,67.906
3199,3/3/2019 1:00,67.735
3200,3/3/2019 1:30,67.564
3201,3/3/2019 2:00,67.735
3202,3/3/2019 2:30,67.906
3203,3/3/2019 3:00,67.735
3204,3/3/2019 3:30,67.564
3205,3/3/2019 4:00,67.735
3206,3/3/2019 4:30,67.564
3207,3/3/2019 5:00,67.564
3208,3/3/2019 5:30,67.564
3209,3/3/2019 6:00,67.392
3210,3/3/2019 6:30,67.221
3211,3/3/2019 7:00,67.564
3212,3/3/2019 7:30,67.564
3213,3/3/2019 8:00,67.735
3214,3/3/2019 8:30,67.735
3215,3/3/2019 9:00,67.906
3216,3/3/2019 9:30,68.077
3217,3/3/2019 10:00,68.421
3218,3/3/2019 10:30,68.763
3219,3/3/2019 11:00,68.763
3220,3/3/2019 11:30,69.107
3221,3/3/2019 12:00,69.278
3222,3/3/2019 12:30,69.622
3223,3/3/2019 13:00,69.622
3224,3/3/2019 13:30,69.622
3225,3/3/2019 14:00,69.793
3226,3/3/2019 14:30,69.964
3227,3/3/2019 15:00,70.137
3228,3/3/2019 15:30,69.964
3229,3/3/2019 16:00,69.964
3230,3/3/2019 16:30,69.964
3231,3/3/2019 17:00,69.964
3232,3/3/2019 17:30,69.964
3233,3/3/2019 18:00,69.793
3234,3/3/2019 18:30,69.793
3235,3/3/2019 19:00,69.622
3236,3/3/2019 19:30,69.622
3237,3/3/2019 20:00,69.449
3238,3/3/2019 20:30,69.449
3239,3/3/2019 21:00,69.278
3240,3/3/2019 21:30,69.278
3241,3/3/2019 22:00,69.278
3242,3/3/2019 22:30,69.107
3243,3/3/2019 23:00,68.934
3244,3/3/2019 23:30,68.934
3245,3/4/2019 0:00,68.763
3246,3/4/2019 0:30,68.763
3247,3/4/2019 1:00,68.592
3248,3/4/2019 1:30,68.592
3249,3/4/2019 2:00,68.592
3250,3/4/2019 2:30,68.592
3251,3/4/2019 3:00,68.592
3252,3/4/2019 3:30,68.421
3253,3/4/2019 4:00,68.421
3254,3/4/2019 4:30,68.421
3255,3/4/2019 5:00,68.248
3256,3/4/2019 5:30,68.248
3257,3/4/2019 6:00,68.248
3258,3/4/2019 6:30,68.248
3259,3/4/2019 7:00,68.248
3260,3/4/2019 7:30,68.248
3261,3/4/2019 8:00,68.248
3262,3/4/2019 8:30,68.421
3263,3/4/2019 9:00,68.421
3264,3/4/2019 9:30,68.421
3265,3/4/2019 10:00,68.421
3266,3/4/2019 10:30,68.421
3267,3/4/2019 11:00,68.592
3268,3/4/2019 11:30,68.592
3269,3/4/2019 12:00,68.592
3270,3/4/2019 12:30,68.763
3271,3/4/2019 13:00,68.934
3272,3/4/2019 13:30,68.934
3273,3/4/2019 14:00,68.934
3274,3/4/2019 14:30,68.934
3275,3/4/2019 15:00,69.278
3276,3/4/2019 15:30,69.278
3277,3/4/2019 16:00,69.449
3278,3/4/2019 16:30,69.278
3279,3/4/2019 17:00,69.278
3280,3/4/2019 17:30,69.278
3281,3/4/2019 18:00,69.278
3282,3/4/2019 18:30,69.278
3283,3/4/2019 19:00,69.107
3284,3/4/2019 19:30,69.107
3285,3/4/2019 20:00,69.107
3286,3/4/2019 20:30,69.107
3287,3/4/2019 21:00,68.934
3288,3/4/2019 21:30,68.934
3289,3/4/2019 22:00,68.934
3290,3/4/2019 22:30,68.934
3291,3/4/2019 23:00,68.763
3292,3/4/2019 23:30,68.763
3293,3/5/2019 0:00,68.592
3294,3/5/2019 0:30,68.763
3295,3/5/2019 1:00,68.592
3296,3/5/2019 1:30,68.592
3297,3/5/2019 2:00,68.592
3298,3/5/2019 2:30,68.421
3299,3/5/2019 3:00,68.592
3300,3/5/2019 3:30,68.421
3301,3/5/2019 4:00,68.592
3302,3/5/2019 4:30,68.421
3303,3/5/2019 5:00,68.421
3304,3/5/2019 5:30,68.421
3305,3/5/2019 6:00,68.421
3306,3/5/2019 6:30,68.421
3307,3/5/2019 7:00,68.421
3308,3/5/2019 7:30,68.592
3309,3/5/2019 8:00,68.421
3310,3/5/2019 8:30,68.592
3311,3/5/2019 9:00,68.592
3312,3/5/2019 9:30,68.763
3313,3/5/2019 10:00,68.934
3314,3/5/2019 10:30,69.107
3315,3/5/2019 11:00,69.278
3316,3/5/2019 11:30,69.449
3317,3/5/2019 12:00,69.622
3318,3/5/2019 12:30,69.964
3319,3/5/2019 13:00,70.137
3320,3/5/2019 13:30,70.308
3321,3/5/2019 14:00,70.651
3322,3/5/2019 14:30,70.48
3323,3/5/2019 15:00,70.48
3324,3/5/2019 15:30,70.651
3325,3/5/2019 16:00,70.651
3326,3/5/2019 16:30,70.48
3327,3/5/2019 17:00,70.651
3328,3/5/2019 17:30,70.48
3329,3/5/2019 18:00,70.48
3330,3/5/2019 18:30,70.48
3331,3/5/2019 19:00,70.308
3332,3/5/2019 19:30,70.137
3333,3/5/2019 20:00,70.308
3334,3/5/2019 20:30,70.137
3335,3/5/2019 21:00,70.137
3336,3/5/2019 21:30,70.137
3337,3/5/2019 22:00,70.137
3338,3/5/2019 22:30,69.964
3339,3/5/2019 23:00,69.964
3340,3/5/2019 23:30,69.964
3341,3/6/2019 0:00,69.964
3342,3/6/2019 0:30,69.793
3343,3/6/2019 1:00,69.622
3344,3/6/2019 1:30,69.793
3345,3/6/2019 2:00,69.793
3346,3/6/2019 2:30,69.793
3347,3/6/2019 3:00,69.449
3348,3/6/2019 3:30,69.449
3349,3/6/2019 4:00,69.449
3350,3/6/2019 4:30,69.449
3351,3/6/2019 5:00,69.449
3352,3/6/2019 5:30,69.278
3353,3/6/2019 6:00,69.449
3354,3/6/2019 6:30,69.449
3355,3/6/2019 7:00,69.622
3356,3/6/2019 7:30,69.622
3357,3/6/2019 8:00,69.793
3358,3/6/2019 8:30,69.964
3359,3/6/2019 9:00,69.793
3360,3/6/2019 9:30,70.824
3361,3/6/2019 10:00,70.48
3362,3/6/2019 10:30,71.512
3363,3/6/2019 11:00,70.995
3364,3/6/2019 11:30,72.028
3365,3/6/2019 12:00,72.372
3366,3/6/2019 12:30,71.683
3367,3/6/2019 13:00,71.512
3368,3/6/2019 13:30,71.512
3369,3/6/2019 14:00,71.168
3370,3/6/2019 14:30,71.512
3371,3/6/2019 15:00,71.683
3372,3/6/2019 15:30,71.339
3373,3/6/2019 16:00,70.995
3374,3/6/2019 16:30,71.856
3375,3/6/2019 17:00,70.995
3376,3/6/2019 17:30,70.995
3377,3/6/2019 18:00,70.995
3378,3/6/2019 18:30,70.995
3379,3/6/2019 19:00,70.824
3380,3/6/2019 19:30,70.995
3381,3/6/2019 20:00,70.824
3382,3/6/2019 20:30,70.651
3383,3/6/2019 21:00,70.824
3384,3/6/2019 21:30,70.824
3385,3/6/2019 22:00,70.651
3386,3/6/2019 22:30,70.48
3387,3/6/2019 23:00,70.308
3388,3/6/2019 23:30,70.48
3389,3/7/2019 0:00,70.651
3390,3/7/2019 0:30,70.48
3391,3/7/2019 1:00,70.308
3392,3/7/2019 1:30,70.308
3393,3/7/2019 2:00,70.308
3394,3/7/2019 2:30,70.308
3395,3/7/2019 3:00,70.308
3396,3/7/2019 3:30,70.308
3397,3/7/2019 4:00,70.308
3398,3/7/2019 4:30,70.137
3399,3/7/2019 5:00,70.137
3400,3/7/2019 5:30,70.137
3401,3/7/2019 6:00,70.137
3402,3/7/2019 6:30,70.137
3403,3/7/2019 7:00,70.308
3404,3/7/2019 7:30,70.308
3405,3/7/2019 8:00,70.308
3406,3/7/2019 8:30,70.48
3407,3/7/2019 9:00,70.651
3408,3/7/2019 9:30,70.995
3409,3/7/2019 10:00,70.995
3410,3/7/2019 10:30,71.339
3411,3/7/2019 11:00,70.995
3412,3/7/2019 11:30,70.651
3413,3/7/2019 12:00,70.651
3414,3/7/2019 12:30,70.48
3415,3/7/2019 13:00,70.48
3416,3/7/2019 13:30,70.48
3417,3/7/2019 14:00,70.48
3418,3/7/2019 14:30,70.48
3419,3/7/2019 15:00,70.48
3420,3/7/2019 15:30,70.308
3421,3/7/2019 16:00,70.308
3422,3/7/2019 16:30,70.308
3423,3/7/2019 17:00,70.137
3424,3/7/2019 17:30,70.137
3425,3/7/2019 18:00,69.964
3426,3/7/2019 18:30,69.964
3427,3/7/2019 19:00,69.964
3428,3/7/2019 19:30,69.793
3429,3/7/2019 20:00,69.622
3430,3/7/2019 20:30,69.622
3431,3/7/2019 21:00,69.622
3432,3/7/2019 21:30,69.622
3433,3/7/2019 22:00,69.278
3434,3/7/2019 22:30,69.278
3435,3/7/2019 23:00,69.278
3436,3/7/2019 23:30,69.449
3437,3/8/2019 0:00,68.763
3438,3/8/2019 0:30,68.763
3439,3/8/2019 1:00,68.934
3440,3/8/2019 1:30,68.763
3441,3/8/2019 2:00,68.763
3442,3/8/2019 2:30,68.934
3443,3/8/2019 3:00,68.592
3444,3/8/2019 3:30,68.421
3445,3/8/2019 4:00,68.592
3446,3/8/2019 4:30,68.421
3447,3/8/2019 5:00,68.077
3448,3/8/2019 5:30,68.421
3449,3/8/2019 6:00,68.421
3450,3/8/2019 6:30,68.421
3451,3/8/2019 7:00,67.05
3452,3/8/2019 7:30,67.906
3453,3/8/2019 8:00,67.906
3454,3/8/2019 8:30,67.906
3455,3/8/2019 9:00,67.906
3456,3/8/2019 9:30,67.906
3457,3/8/2019 10:00,68.077
3458,3/8/2019 10:30,68.248
3459,3/8/2019 11:00,68.248
3460,3/8/2019 11:30,68.248
3461,3/8/2019 12:00,68.248
3462,3/8/2019 12:30,68.421
3463,3/8/2019 13:00,68.248
3464,3/8/2019 13:30,68.248
3465,3/8/2019 14:00,68.248
3466,3/8/2019 14:30,68.248
3467,3/8/2019 15:00,68.248
3468,3/8/2019 15:30,68.077
3469,3/8/2019 16:00,68.077
3470,3/8/2019 16:30,68.077
3471,3/8/2019 17:00,67.906
3472,3/8/2019 17:30,67.906
3473,3/8/2019 18:00,67.735
3474,3/8/2019 18:30,67.735
3475,3/8/2019 19:00,67.564
3476,3/8/2019 19:30,67.564
3477,3/8/2019 20:00,67.564
3478,3/8/2019 20:30,67.392
3479,3/8/2019 21:00,67.392
3480,3/8/2019 21:30,67.221
3481,3/8/2019 22:00,67.221
3482,3/8/2019 22:30,67.05
3483,3/8/2019 23:00,67.05
3484,3/8/2019 23:30,66.879
3485,3/9/2019 0:00,67.05
3486,3/9/2019 0:30,66.879
3487,3/9/2019 1:00,66.708
3488,3/9/2019 1:30,66.879
3489,3/9/2019 2:00,66.708
3490,3/9/2019 2:30,66.537
3491,3/9/2019 3:00,66.537
3492,3/9/2019 3:30,66.193
3493,3/9/2019 4:00,66.193
3494,3/9/2019 4:30,65.851
3495,3/9/2019 5:00,65.851
3496,3/9/2019 5:30,65.68
3497,3/9/2019 6:00,65.68
3498,3/9/2019 6:30,65.68
3499,3/9/2019 7:00,65.851
3500,3/9/2019 7:30,66.022
3501,3/9/2019 8:00,66.193
3502,3/9/2019 8:30,66.193
3503,3/9/2019 9:00,66.193
3504,3/9/2019 9:30,66.193
3505,3/9/2019 10:00,66.193
3506,3/9/2019 10:30,66.537
3507,3/9/2019 11:00,66.537
3508,3/9/2019 11:30,66.879
3509,3/9/2019 12:00,67.05
3510,3/9/2019 12:30,67.221
3511,3/9/2019 13:00,67.392
3512,3/9/2019 13:30,67.564
3513,3/9/2019 14:00,67.735
3514,3/9/2019 14:30,68.077
3515,3/9/2019 15:00,68.248
3516,3/9/2019 15:30,68.248
3517,3/9/2019 16:00,68.248
3518,3/9/2019 16:30,68.248
3519,3/9/2019 17:00,68.077
3520,3/9/2019 17:30,68.077
3521,3/9/2019 18:00,67.906
3522,3/9/2019 18:30,67.906
3523,3/9/2019 19:00,67.906
3524,3/9/2019 19:30,67.906
3525,3/9/2019 20:00,67.735
3526,3/9/2019 20:30,67.906
3527,3/9/2019 21:00,67.906
3528,3/9/2019 21:30,67.906
3529,3/9/2019 22:00,68.077
3530,3/9/2019 22:30,67.906
3531,3/9/2019 23:00,67.906
3532,3/9/2019 23:30,67.906
3533,3/10/2019 0:00,67.906
3534,3/10/2019 0:30,67.564
3535,3/10/2019 1:00,67.564
3536,3/10/2019 1:30,67.564
3537,3/10/2019 2:00,67.564
3538,3/10/2019 2:30,67.392
3539,3/10/2019 3:00,67.564
3540,3/10/2019 3:30,67.392
3541,3/10/2019 4:00,67.392
3542,3/10/2019 4:30,67.221
3543,3/10/2019 5:00,67.05
3544,3/10/2019 5:30,66.879
3545,3/10/2019 6:00,66.879
3546,3/10/2019 6:30,67.05
3547,3/10/2019 7:00,67.05
3548,3/10/2019 7:30,66.879
3549,3/10/2019 8:00,67.221
3550,3/10/2019 8:30,67.392
3551,3/10/2019 9:00,67.564
3552,3/10/2019 9:30,67.735
3553,3/10/2019 10:00,67.906
3554,3/10/2019 10:30,67.735
3555,3/10/2019 11:00,68.077
3556,3/10/2019 11:30,68.248
3557,3/10/2019 12:00,68.421
3558,3/10/2019 12:30,68.421
3559,3/10/2019 13:00,68.421
3560,3/10/2019 13:30,68.763
3561,3/10/2019 14:00,68.421
3562,3/10/2019 14:30,68.763
3563,3/10/2019 15:00,68.934
3564,3/10/2019 15:30,69.107
3565,3/10/2019 16:00,69.278
3566,3/10/2019 16:30,69.278
3567,3/10/2019 17:00,69.278
3568,3/10/2019 17:30,69.278
3569,3/10/2019 18:00,69.107
3570,3/10/2019 18:30,69.107
3571,3/10/2019 19:00,68.934
3572,3/10/2019 19:30,68.934
3573,3/10/2019 20:00,68.763
3574,3/10/2019 20:30,68.763
3575,3/10/2019 21:00,68.592
3576,3/10/2019 21:30,68.592
3577,3/10/2019 22:00,68.421
3578,3/10/2019 22:30,68.248
3579,3/10/2019 23:00,68.248
3580,3/10/2019 23:30,68.248
3581,3/11/2019 0:00,68.248
3582,3/11/2019 0:30,69.107
3583,3/11/2019 1:00,69.107
3584,3/11/2019 1:30,68.934
3585,3/11/2019 2:00,68.592
3586,3/11/2019 2:30,68.248
3587,3/11/2019 3:00,69.107
3588,3/11/2019 3:30,68.421
3589,3/11/2019 4:00,68.934
3590,3/11/2019 4:30,68.934
3591,3/11/2019 5:00,68.592
3592,3/11/2019 5:30,67.906
3593,3/11/2019 6:00,68.248
3594,3/11/2019 6:30,67.906
3595,3/11/2019 7:00,68.248
3596,3/11/2019 7:30,68.248
3597,3/11/2019 8:00,68.248
3598,3/11/2019 8:30,68.421
3599,3/11/2019 9:00,68.934
3600,3/11/2019 9:30,68.763
3601,3/11/2019 10:00,68.763
3602,3/11/2019 10:30,68.763
3603,3/11/2019 11:00,68.934
3604,3/11/2019 11:30,69.107
3605,3/11/2019 12:00,69.107
3606,3/11/2019 12:30,69.107
3607,3/11/2019 13:00,69.278
3608,3/11/2019 13:30,69.449
3609,3/11/2019 14:00,69.449
3610,3/11/2019 14:30,69.449
3611,3/11/2019 15:00,69.449
3612,3/11/2019 15:30,69.622
3613,3/11/2019 16:00,69.622
3614,3/11/2019 16:30,69.622
3615,3/11/2019 17:00,69.622
3616,3/11/2019 17:30,69.622
3617,3/11/2019 18:00,69.449
3618,3/11/2019 18:30,69.622
3619,3/11/2019 19:00,69.449
3620,3/11/2019 19:30,69.449
3621,3/11/2019 20:00,69.449
3622,3/11/2019 20:30,69.278
3623,3/11/2019 21:00,69.278
3624,3/11/2019 21:30,69.107
3625,3/11/2019 22:00,69.107
3626,3/11/2019 22:30,68.934
3627,3/11/2019 23:00,68.934
3628,3/11/2019 23:30,69.107
3629,3/12/2019 0:00,69.107
3630,3/12/2019 0:30,68.934
3631,3/12/2019 1:00,68.934
3632,3/12/2019 1:30,68.934
3633,3/12/2019 2:00,68.934
3634,3/12/2019 2:30,68.934
3635,3/12/2019 3:00,68.763
3636,3/12/2019 3:30,68.763
3637,3/12/2019 4:00,68.763
3638,3/12/2019 4:30,68.763
3639,3/12/2019 5:00,68.592
3640,3/12/2019 5:30,68.592
3641,3/12/2019 6:00,68.592
3642,3/12/2019 6:30,68.763
3643,3/12/2019 7:00,68.763
3644,3/12/2019 7:30,68.763
3645,3/12/2019 8:00,68.763
3646,3/12/2019 8:30,68.763
3647,3/12/2019 9:00,68.763
3648,3/12/2019 9:30,68.763
3649,3/12/2019 10:00,69.107
3650,3/12/2019 10:30,69.449
3651,3/12/2019 11:00,69.622
3652,3/12/2019 11:30,69.449
3653,3/12/2019 12:00,69.622
3654,3/12/2019 12:30,69.622
3655,3/12/2019 13:00,69.793
3656,3/12/2019 13:30,69.622
3657,3/12/2019 14:00,69.622
3658,3/12/2019 14:30,69.793
3659,3/12/2019 15:00,69.793
3660,3/12/2019 15:30,69.793
3661,3/12/2019 16:00,70.137
3662,3/12/2019 16:30,70.137
3663,3/12/2019 17:00,70.137
3664,3/12/2019 17:30,70.137
3665,3/12/2019 18:00,69.964
3666,3/12/2019 18:30,70.137
3667,3/12/2019 19:00,69.964
3668,3/12/2019 19:30,69.964
3669,3/12/2019 20:00,69.964
3670,3/12/2019 20:30,69.964
3671,3/12/2019 21:00,69.793
3672,3/12/2019 21:30,69.793
3673,3/12/2019 22:00,69.793
3674,3/12/2019 22:30,69.622
3675,3/12/2019 23:00,69.622
3676,3/12/2019 23:30,69.622
3677,3/13/2019 0:00,69.622
3678,3/13/2019 0:30,69.622
3679,3/13/2019 1:00,69.449
3680,3/13/2019 1:30,69.449
3681,3/13/2019 2:00,69.449
3682,3/13/2019 2:30,69.449
3683,3/13/2019 3:00,69.278
3684,3/13/2019 3:30,69.107
3685,3/13/2019 4:00,69.107
3686,3/13/2019 4:30,69.107
3687,3/13/2019 5:00,68.934
3688,3/13/2019 5:30,68.763
3689,3/13/2019 6:00,68.763
3690,3/13/2019 6:30,68.763
3691,3/13/2019 7:00,68.763
3692,3/13/2019 7:30,68.763
3693,3/13/2019 8:00,68.763
3694,3/13/2019 8:30,68.763
3695,3/13/2019 9:00,68.763
3696,3/13/2019 9:30,68.763
3697,3/13/2019 10:00,68.763
3698,3/13/2019 10:30,68.763
3699,3/13/2019 11:00,68.763
3700,3/13/2019 11:30,68.934
3701,3/13/2019 12:00,68.934
3702,3/13/2019 12:30,68.934
3703,3/13/2019 13:00,68.934
3704,3/13/2019 13:30,68.934
3705,3/13/2019 14:00,68.934
3706,3/13/2019 14:30,68.934
3707,3/13/2019 15:00,68.934
3708,3/13/2019 15:30,68.934
3709,3/13/2019 16:00,68.934
3710,3/13/2019 16:30,68.934
3711,3/13/2019 17:00,68.763
3712,3/13/2019 17:30,68.763
3713,3/13/2019 18:00,68.763
3714,3/13/2019 18:30,68.592
3715,3/13/2019 19:00,68.421
3716,3/13/2019 19:30,68.421
3717,3/13/2019 20:00,68.248
3718,3/13/2019 20:30,68.248
3719,3/13/2019 21:00,68.248
3720,3/13/2019 21:30,68.248
3721,3/13/2019 22:00,68.248
3722,3/13/2019 22:30,68.248
3723,3/13/2019 23:00,68.248
3724,3/13/2019 23:30,68.248
3725,3/14/2019 0:00,68.248
3726,3/14/2019 0:30,68.077
3727,3/14/2019 1:00,68.077
3728,3/14/2019 1:30,68.077
3729,3/14/2019 2:00,68.077
3730,3/14/2019 2:30,68.077
3731,3/14/2019 3:00,67.906
3732,3/14/2019 3:30,67.906
3733,3/14/2019 4:00,67.906
3734,3/14/2019 4:30,67.906
3735,3/14/2019 5:00,67.906
3736,3/14/2019 5:30,67.735
